"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","HighTime1_First.Click","HighTime1_Last.Click","HighTime1_Page.Submit","HighTime1_Click.Count","HighQ1","HighTime2_First.Click","HighTime2_Last.Click","HighTime2_Page.Submit","HighTime2_Click.Count","HighQ2","HighTime3_First.Click","HighTime3_Last.Click","HighTime3_Page.Submit","HighTime3_Click.Count","HighQ3","LowTime1_First.Click","LowTime1_Last.Click","LowTime1_Page.Submit","LowTime1_Click.Count","LowQ1","LowTime2_First.Click","LowTime2_Last.Click","LowTime2_Page.Submit","LowTime2_Click.Count","LowQ2","LowTime3_First.Click","LowTime3_Last.Click","LowTime3_Page.Submit","LowTime3_Click.Count","LowQ3","Q40_First.Click","Q40_Last.Click","Q40_Page.Submit","Q40_Click.Count","AttitudeQ5_1","Q41_First.Click","Q41_Last.Click","Q41_Page.Submit","Q41_Click.Count","AttitudeQ6_1","AttitudeTime1_First.Click","AttitudeTime1_Last.Click","AttitudeTime1_Page.Submit","AttitudeTime1_Click.Count","AttitudeQ1_1","AttitudeTime2_First.Click","AttitudeTime2_Last.Click","AttitudeTime2_Page.Submit","AttitudeTime2_Click.Count","AttitudeQ2_1","AttitudeTime3_First.Click","AttitudeTime3_Last.Click","AttitudeTime3_Page.Submit","AttitudeTime3_Click.Count","AttitudeQ3_1","AttitudeTime4_First.Click","AttitudeTime4_Last.Click","AttitudeTime4_Page.Submit","AttitudeTime4_Click.Count","AttitudeQ4_1","AttitudeTime7_First.Click","AttitudeTime7_Last.Click","AttitudeTime7_Page.Submit","AttitudeTime7_Click.Count","AttitudeQ7_1","Age","PoliticalView_1","Gender","Race","Race_7_TEXT","Education","Thanks","ID","rtime","high"
"518","5/17/2021 19:48","5/17/2021 19:51",0,100,178,1,"5/17/2021 19:51",NA,NA,NA,NA,"anonymous","EN",3.725,3.725,5.062,1,5,10.516,10.516,11.926,1,3,3.211,3.211,4.229,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.797,4.797,5.522,1,9.52,4.668,4.668,5.423,1,9.42,5.877,5.877,6.831,1,0.94,2.22,2.22,3.524,1,0.58,6.289,6.289,7.177,1,10,1.882,2.539,3.127,2,8.2,2.744,2.744,3.889,1,8.32,"1996",0.96,2,"6",NA,6,NA,8085,5.671,TRUE
"519","5/17/2021 19:49","5/17/2021 19:51",0,100,70,1,"5/17/2021 19:51",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.649,6.649,8.188,1,4,4.346,4.346,5.412,1,5,1.855,1.855,2.497,1,5,1.536,1.536,2.718,1,8.86,2.242,2.242,3.214,1,8.51,2.246,2.246,3.34,1,1.32,1.083,1.083,2.148,1,1.63,0.601,0.601,1.456,1,8.89,0.647,0.647,1.41,1,8.61,2.721,2.721,3.548,1,8.59,"1996",0.94,2,"6",NA,6,NA,6592,3.3931,FALSE
"521","5/17/2021 19:41","5/17/2021 19:51",0,100,579,1,"5/17/2021 19:51",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.652,13.652,21.466,1,3,15.776,15.776,16.758,1,4,16.806,16.806,17.961,1,4,22.663,22.663,27.988,1,7,12.19,18.664,21.688,2,8,16.294,28.778,36.883,2,8.49,13.059,13.059,23.587,1,9.48,14.473,14.473,28.062,1,10,23.525,29.585,31.518,2,8.03,15.609,15.609,20.903,1,9.99,"1989",0.87,1,"7","Multiracial ",5,NA,9644,24.6814,FALSE
"522","5/17/2021 19:42","5/17/2021 19:51",0,100,547,1,"5/17/2021 19:51",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.068,10.068,10.83,1,5,2.083,2.083,2.797,1,3,1.261,1.261,1.939,1,4,1.801,1.801,2.382,1,8.83,0.668,0.668,2.932,1,8.14,0.714,0.714,1.275,1,8.1,0.765,0.765,1.587,1,8.23,0.884,0.884,1.642,1,8.24,0.931,0.931,1.478,1,8.3,0.82,0.82,1.578,1,8.07,"1988",8.01,1,"4",NA,5,NA,9786,2.844,FALSE
"523","5/17/2021 19:47","5/17/2021 19:51",0,100,288,1,"5/17/2021 19:51",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.312,1.737,2.712,2,3,0.433,0.433,1.351,1,3,1.333,2.861,3.363,2,3,1.393,1.393,2.094,1,9.69,1.983,1.983,2.771,1,8.99,1.763,1.763,2.267,1,9.03,1.433,1.433,2.196,1,8.96,1.334,1.334,2.12,1,8.97,5.928,5.928,7.029,1,9.25,1.642,1.642,2.498,1,10,"1984",8.35,1,"4",NA,5,NA,4669,2.8401,FALSE
"525","5/17/2021 19:48","5/17/2021 19:51",0,100,236,1,"5/17/2021 19:51",NA,NA,NA,NA,"anonymous","EN",0.95,9.774,10.57,8,5,6.144,6.144,7.177,1,3,5.533,5.533,6.835,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.293,7.658,8.259,2,6.46,3.12,3.12,4.439,1,10,3.606,3.606,4.725,1,10,2.352,2.665,3.615,2,10,7.623,7.917,8.634,2,10,4.814,4.814,5.495,1,7.63,5.073,6.304,6.689,3,10,"1990",7.03,1,"1",NA,5,NA,6760,6.6438,TRUE
"526","5/17/2021 19:49","5/17/2021 19:52",0,100,139,1,"5/17/2021 19:52",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.586,8.401,9.1,2,5,6.7,6.7,7.38,1,3,4.5,5.392,6.343,2,3,4.692,4.692,5.368,1,8.11,4.918,4.918,5.571,1,7.12,6.028,6.028,6.913,1,6.08,5.248,5.248,5.952,1,8,18.202,18.202,18.719,1,9.15,8.58,8.58,9.175,1,8.11,7.711,8.552,9.126,2,8.38,"1989",1.77,2,"2",NA,5,NA,6399,8.3647,FALSE
"527","5/17/2021 19:45","5/17/2021 19:52",0,100,426,1,"5/17/2021 19:52",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.412,3.116,4.036,2,5,3.321,5.305,5.964,3,3,1.819,1.819,2.61,1,4,1.796,1.796,2.423,1,8.14,0.622,0.622,1.299,1,8.18,0.589,0.589,1.517,1,8.1,0.666,0.666,1.312,1,8.1,0.498,0.966,1.26,2,8.45,0.59,0.59,1.167,1,8.06,0.543,0.543,1.018,1,8.08,"1988",8.04,1,"4",NA,5,NA,9042,2.2606,FALSE
"528","5/17/2021 19:49","5/17/2021 19:52",0,100,191,1,"5/17/2021 19:52",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,2.03,2.77,1,3,0.85,2.571,4.654,3,4,0.576,0.576,1.376,1,3,1.237,1.237,2.001,1,9.42,1.214,1.214,1.96,1,9.77,1.101,1.101,2.028,1,10,1.399,2.178,2.501,2,9.31,1.713,1.713,2.426,1,8.76,1.226,1.226,1.958,1,9.27,0.87,0.87,1.483,1,9.39,"1985",8.41,1,"4",NA,5,NA,9965,2.3157,FALSE
"530","5/17/2021 19:50","5/17/2021 19:52",0,100,141,1,"5/17/2021 19:52",NA,NA,NA,NA,"anonymous","EN",12.13,12.13,13.059,1,2,4.855,4.855,6.377,1,2,7.563,7.563,9.278,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.483,11.483,12.338,1,2.56,4.53,4.53,5.395,1,1.35,4.756,4.756,5.707,1,1.75,4.382,4.382,5.295,1,4.87,10.297,10.297,11.185,1,9.62,6.805,6.805,7.676,1,5.58,7.368,7.368,8.154,1,8.06,"1983",5.93,1,"1,6",NA,5,NA,9628,8.4464,TRUE
"532","5/17/2021 19:50","5/17/2021 19:52",0,100,97,1,"5/17/2021 19:52",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.644,1.644,2.814,1,5,1.685,1.685,3.344,1,3,1.855,1.855,2.986,1,4,2.686,2.686,4.214,1,9.46,2.817,3.677,6.679,2,9.24,1.953,1.953,3.415,1,3.27,1.487,1.487,2.679,1,4.13,1.683,1.683,2.633,1,9.37,2.729,2.729,4.036,1,9.66,2.378,2.378,3.3,1,9.54,"1996",9.03,2,"6",NA,6,NA,1327,3.61,FALSE
"534","5/17/2021 19:50","5/17/2021 19:53",0,100,134,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",5.793,5.793,6.416,1,5,9.211,9.211,10.077,1,2,3.633,3.633,4.332,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.001,5.001,6.325,1,8.81,8.164,8.164,9.053,1,8.66,8.891,8.891,9.301,1,10,8.376,8.376,8.924,1,8.48,9.677,9.677,10.651,1,8.59,7.407,8.633,9.131,2,7.84,4.811,4.811,5.418,1,7.81,"1989",5.15,1,"2",NA,6,NA,1844,7.9628,TRUE
"536","5/17/2021 19:50","5/17/2021 19:53",0,100,147,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.021,14.332,15.231,2,4,10.174,10.174,12.616,1,4,5.122,5.122,7.723,1,1,11.295,13.671,14.261,2,5.59,5.509,5.509,7.203,1,3,7.84,7.84,8.904,1,3,5.277,5.277,6.926,1,6,7.275,7.275,13.808,1,10,11.045,11.045,11.737,1,3.62,7.854,7.854,10.543,1,7.55,"1988",4.75,1,"1",NA,2,NA,8104,10.8952,FALSE
"537","5/17/2021 19:35","5/17/2021 19:53",0,100,1077,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.86,2.17,1,3,2.138,2.138,3.065,1,3,1.027,1.027,1.8,1,3,1.719,1.719,2.415,1,8.39,1.666,3.742,4.586,2,10,1.664,1.664,2.277,1,10,1.408,1.408,2.354,1,8.7,1.744,1.744,2.544,1,8.68,1.824,1.824,2.832,1,7.32,4.14,4.14,4.712,1,8.65,"1989",9.01,1,"4",NA,5,NA,1694,2.8755,FALSE
"538","5/17/2021 19:47","5/17/2021 19:53",0,100,357,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",12.719,12.719,15.699,1,3,9.5,9.5,23.072,1,4,6.32,6.32,12.252,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.301,11.301,13.3,1,5.1,52.978,52.978,54.888,1,5.39,4.962,19.039,20.571,2,2.34,6.2,6.2,7.684,1,7.06,7.251,9.351,17,2,8.39,7.177,7.177,8.802,1,2.69,8.289,8.289,12.844,1,6,"1961",6.03,2,"1",NA,2,NA,2400,18.6112,TRUE
"539","5/17/2021 19:51","5/17/2021 19:53",0,100,127,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",27.077,27.077,28.139,1,5,13.018,16.082,16.846,2,5,4.457,4.457,5.773,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.826,6.194,6.837,2,9.27,3.457,3.457,4.141,1,10,2.874,2.874,3.597,1,8.45,2.794,2.794,3.557,1,8.65,2.478,2.478,3.113,1,8.9,1.124,1.5,2.545,2,9.07,1.644,1.644,2.407,1,9.13,"1995",8.89,1,"4",NA,5,NA,2793,7.6955,TRUE
"540","5/17/2021 19:49","5/17/2021 19:53",0,100,263,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.618,1.618,2.549,1,3,1.761,1.761,4.283,1,4,7.642,7.642,8.578,1,4,49.43,49.43,50.639,1,8.99,0.754,0.754,1.575,1,8.59,0.693,0.693,1.386,1,8.79,3.21,3.21,4.176,1,8.77,47.848,47.848,48.664,1,8.75,62.015,62.015,62.983,1,8.69,1.017,1.017,1.753,1,8.83,"1984",8.52,1,"4",NA,5,NA,5814,18.6586,FALSE
"541","5/17/2021 19:52","5/17/2021 19:53",0,100,66,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.973,3.973,4.706,1,4,2,2,3.013,1,4,1.052,1.893,2.914,2,3,1.802,1.802,2.667,1,5.28,0.823,0.823,1.539,1,4.99,0.589,0.589,1.449,1,4.23,0.475,0.475,1.054,1,5.42,0.333,2.164,2.791,4,4.66,0.527,1.709,3.947,3,3.41,0.803,0.803,1.584,1,5.93,"1982",5.11,2,"1",NA,7,NA,2732,2.5664,FALSE
"542","5/17/2021 19:52","5/17/2021 19:53",0,100,51,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",2.979,2.979,4.962,1,3,1.435,2.53,3.129,3,4,1.019,2.596,3.554,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.442,3.592,3.862,3,9.25,0.872,0.872,1.642,1,7.58,0.889,1.251,2.414,2,8.82,0.704,1.455,1.899,2,9.97,1.1,1.1,1.793,1,8.79,0.703,0.703,1.242,1,8.23,0.645,0.645,1.467,1,8.66,"1994",1.65,2,"1",NA,5,NA,8093,2.5964,TRUE
"543","5/17/2021 19:50","5/17/2021 19:53",0,100,200,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.247,3.247,4.476,1,3,4.784,4.784,5.663,1,3,1.244,1.244,2.002,1,3,1.252,1.252,1.872,1,9.2,1.718,1.718,2.334,1,10,1.001,1.001,1.597,1,10,1.292,1.96,2.293,2,8.28,1.111,1.111,2.457,1,8.04,1.339,1.339,1.99,1,9.96,1.603,1.603,2.222,1,9.34,"1984",8.2,1,"4",NA,5,NA,4983,2.6906,FALSE
"544","5/17/2021 19:52","5/17/2021 19:53",0,100,101,1,"5/17/2021 19:53",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.207,6.207,10.819,1,3,4.337,7.579,8.288,2,3,4.296,4.296,5.07,1,1,5.457,7.175,7.804,2,8.1,2.243,2.243,3.076,1,9.31,1.361,2.097,2.706,2,9.51,1.115,1.115,8.327,1,9.21,8.732,8.732,9.71,1,8.85,5.692,6.514,6.986,2,7.39,0.723,5.596,6.413,3,9.93,"1983",0.25,1,"1",NA,2,NA,8215,6.9199,FALSE
"545","5/17/2021 19:52","5/17/2021 19:54",0,100,126,1,"5/17/2021 19:54",NA,NA,NA,NA,"anonymous","EN",5.721,9.423,10.49,2,3,4.826,4.826,6.355,1,3,4.948,4.948,9.151,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.518,2.518,9.193,1,7.01,3.372,3.372,4.926,1,7.46,2.459,2.459,3.633,1,7.44,2.847,2.847,3.887,1,7.25,3.249,3.249,7.885,1,7.99,2.966,2.966,4.139,1,8.15,2.47,2.47,5.187,1,7.82,"1988",1.62,2,"1",NA,6,NA,4713,6.4846,TRUE
"546","5/17/2021 19:52","5/17/2021 19:54",0,100,82,1,"5/17/2021 19:54",NA,NA,NA,NA,"anonymous","EN",2.444,2.444,3.375,1,5,1.66,2.379,3.322,2,2,2.657,2.657,3.443,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,6.776,7.388,2,9.69,3.426,5.101,6.12,2,9.85,2.674,3.486,4.519,2,0.96,3.067,4.132,4.728,2,1.77,2.467,2.467,3.141,1,10,2.523,2.523,3.231,1,8.46,3.108,3.108,4.216,1,8.25,"1996",0.76,2,"6",NA,6,NA,9292,4.3483,TRUE
"547","5/17/2021 19:53","5/17/2021 19:54",0,100,61,1,"5/17/2021 19:54",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.139,3.027,4.329,2,5,1.267,1.931,3.119,2,3,1.187,1.187,2.04,1,4,1.852,1.872,2.815,2,9.54,1.526,1.526,2.201,1,9.3,1.848,1.848,3.185,1,3.55,1.545,1.545,2.513,1,4.45,1.726,1.726,2.717,1,9.1,1.866,1.866,2.762,1,8.35,2.015,2.083,2.911,2,10,"1996",9.17,2,"6",NA,6,NA,6800,2.8592,FALSE
"548","5/17/2021 19:52","5/17/2021 19:54",0,100,135,1,"5/17/2021 19:54",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.826,2.826,3.871,1,4,1.041,1.041,1.951,1,4,2.414,2.414,3.539,1,4,15.015,15.015,16.354,1,0.83,8.423,8.423,9.459,1,8.14,5.499,5.499,6.503,1,8.32,7.084,7.084,7.849,1,9,9.517,9.517,10.514,1,10,8.72,8.72,9.593,1,10,9.584,9.584,10.297,1,10,"1985",0.94,2,"4",NA,6,NA,9298,7.993,FALSE
"549","5/17/2021 19:43","5/17/2021 19:54",0,100,695,1,"5/17/2021 19:54",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.283,12.283,13.45,1,4,36.321,36.321,38.647,1,4,20.148,20.148,20.739,1,4,25.809,25.809,26.905,1,6.86,2.145,2.145,3.031,1,4.49,1.548,1.548,2.263,1,6.41,1.472,1.472,2.535,1,6.62,2.077,2.077,3.028,1,3.86,1.121,3.502,4.486,3,6.61,1.292,1.292,2.817,1,6.34,"1988",6.48,1,"4",NA,6,NA,4634,11.7901,FALSE
"553","5/17/2021 19:45","5/17/2021 19:55",0,100,621,1,"5/17/2021 19:55",NA,NA,NA,NA,"anonymous","EN",1.603,2.234,4.912,2,4,1.976,1.976,2.886,1,3,1.139,1.139,1.994,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.465,1.465,2.599,1,7.9,1.738,1.738,2.672,1,5.96,1.263,1.263,2.319,1,5.97,3.993,3.993,4.872,1,6.87,1.671,1.671,2.525,1,6.55,1.244,1.244,2.138,1,4.62,1.172,1.172,1.974,1,5.54,"1988",6.39,2,"4",NA,5,NA,1891,2.8891,TRUE
"554","5/17/2021 19:48","5/17/2021 19:55",0,100,424,1,"5/17/2021 19:55",NA,NA,NA,NA,"anonymous","EN",8.823,8.823,9.98,1,2,3.304,5.082,6.08,2,3,70.062,303.807,304.643,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.208,4.208,6.221,1,9.07,2.735,4.19,4.784,2,9.72,3.42,3.42,4.041,1,9.45,3.036,3.036,4.531,1,9.13,5.669,5.669,6.569,1,10,6.19,7.235,7.506,2,3.41,2.96,2.96,4.563,1,9.45,"1992",0.96,1,"4",NA,6,NA,4676,35.8918,TRUE
"555","5/17/2021 19:54","5/17/2021 19:55",0,100,80,1,"5/17/2021 19:55",NA,NA,NA,NA,"anonymous","EN",14.536,15.448,15.92,2,4,8.005,8.005,8.755,1,4,1.341,1.341,2.476,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.013,2.013,2.811,1,8.86,0.792,0.792,1.377,1,8.96,0.666,0.666,1.273,1,8.7,0.615,0.615,1.245,1,9.01,0.469,0.469,1.28,1,8.93,0.488,0.488,1.24,1,8.96,0.761,0.761,1.55,1,8.93,"1984",8.51,1,"4",NA,5,NA,5914,3.7927,TRUE
"557","5/17/2021 19:54","5/17/2021 19:56",0,100,120,1,"5/17/2021 19:56",NA,NA,NA,NA,"anonymous","EN",6.202,6.202,10.77,1,2,6.701,6.701,8.123,1,3,8.21,8.21,9.456,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.193,6.714,7.758,2,7,5.125,5.125,6.431,1,6.77,4.925,4.925,6.226,1,4.27,2.937,2.937,3.87,1,6.56,5.72,5.72,6.682,1,10,3.891,3.891,5.432,1,0,4.386,4.386,5.423,1,7.68,"1970",6.55,2,"1",NA,5,NA,7068,7.0171,TRUE
"559","5/17/2021 19:53","5/17/2021 19:56",0,100,184,1,"5/17/2021 19:56",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.982,1.982,2.711,1,5,1.838,2.84,4.181,2,4,2.156,2.156,3.08,1,4,3.611,3.611,4.577,1,8.75,1.225,1.225,1.951,1,9.63,1.947,1.947,2.81,1,9.66,2.692,2.692,4.871,1,9.83,3.277,3.277,4.239,1,9.92,0.758,0.758,1.677,1,8.75,4.184,4.184,4.952,1,7.99,"1986",9.31,1,"1",NA,6,NA,9488,3.5049,FALSE
"560","5/17/2021 19:54","5/17/2021 19:56",0,100,135,1,"5/17/2021 19:56",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.827,5.827,8.671,1,3,5.156,5.156,6.065,1,4,3.734,4.537,5.929,2,3,5.807,14.183,17.204,2,5.99,3.532,5.495,6.311,2,4.99,6.225,6.225,7.058,1,7.07,2.478,2.478,3.256,1,7.11,25.412,25.412,26.429,1,10,5.34,5.34,5.985,1,8.13,7.73,7.73,9.166,1,9.07,"1982",3.04,1,"1",NA,7,NA,7499,9.6074,FALSE
"562","5/17/2021 19:54","5/17/2021 19:56",0,100,117,1,"5/17/2021 19:56",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.494,6.494,7.142,1,4,4.783,4.783,6.062,1,5,5.013,5.013,5.692,1,4,4.695,5.93,6.693,2,7.04,5.324,5.324,6.401,1,6.56,5.273,5.273,6.047,1,7.99,2.178,2.178,3.066,1,9.3,5.244,6.03,6.659,2,10,4.622,4.622,6.059,1,3.17,3.735,4.613,5.345,2,9.3,"1978",0.01,2,"2,6",NA,6,NA,4932,5.9166,FALSE
"564","5/17/2021 19:45","5/17/2021 19:56",0,100,704,1,"5/17/2021 19:56",NA,NA,NA,NA,"anonymous","EN",500.352,500.352,501.532,1,3,7.79,9.85,11.239,2,3,5.934,11.439,13.226,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.617,10.013,11.268,3,7.87,4.37,4.37,5.953,1,7.06,3.486,3.486,5.106,1,7,4.381,4.381,5.879,1,7.59,2.912,4.091,7.174,2,6.79,3.052,4.7,8.103,2,8.15,11.032,22.98,24.299,3,6.03,"1981",7.01,1,"1",NA,5,NA,6482,59.3779,TRUE
"565","5/17/2021 19:54","5/17/2021 19:56",0,100,160,1,"5/17/2021 19:56",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.082,9.082,10.421,1,4,3.525,3.525,4.456,1,4,5.315,5.315,6.277,1,4,1.59,3.435,4.236,2,7.69,4.425,4.425,5.944,1,7.82,1.043,1.043,2.23,1,7.8,0.889,1.252,2.75,2,7.66,3.405,3.405,4.296,1,7.23,0.685,0.685,1.74,1,7.32,3.647,4.114,4.883,2,8.61,"1990",9.54,1,"1",NA,6,NA,4405,4.7233,FALSE
"566","5/17/2021 19:55","5/17/2021 19:57",0,100,89,1,"5/17/2021 19:57",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.25,2.188,1,4,3.509,3.509,4.621,1,3,1.912,1.912,2.912,1,4,2.577,2.577,3.413,1,9.28,2.599,2.599,7.068,1,9.01,2.62,2.62,3.627,1,4.03,2.2,2.2,3.101,1,4.13,3.878,3.878,4.61,1,9.15,3.362,3.362,4.512,1,9.44,3.501,3.501,4.623,1,9.32,"1996",9.15,2,"6",NA,6,NA,9471,4.0675,FALSE
"567","5/17/2021 19:52","5/17/2021 19:57",0,100,266,1,"5/17/2021 19:57",NA,NA,NA,NA,"anonymous","EN",2.099,2.099,2.701,1,5,1.125,1.125,1.707,1,5,46.148,46.148,47.09,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.335,1.335,1.87,1,9.2,0.73,0.73,1.356,1,7.99,0.77,0.77,2.188,1,6.39,1.504,1.504,2.238,1,8.13,0.693,0.693,1.699,1,7.17,1.001,1.001,2.112,1,4.7,1.006,1.006,1.69,1,7.06,"1989",6.03,2,"4",NA,5,NA,6843,6.4651,TRUE
"569","5/17/2021 19:55","5/17/2021 19:57",0,100,125,1,"5/17/2021 19:57",NA,NA,NA,NA,"anonymous","EN",6.273,6.273,7.234,1,4,2.491,2.491,3.464,1,4,7.773,7.773,8.581,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,1.69,2.645,1,7.28,1.295,3.297,4.159,2,9,2.994,6.538,7.279,2,9.28,1.893,1.893,2.932,1,8.42,1.516,2.53,2.91,2,7.5,1.473,1.473,2.229,1,7.5,21.001,38.903,39.661,4,7.69,"1997",7.93,1,"4",NA,5,NA,9863,8.1094,TRUE
"570","5/17/2021 19:55","5/17/2021 19:57",0,100,87,1,"5/17/2021 19:57",NA,NA,NA,NA,"anonymous","EN",2.388,2.388,4.041,1,5,10.615,10.615,11.768,1,3,1.441,1.441,2.13,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.652,3.652,5.259,1,9.8,3.359,3.359,4.248,1,9.3,4.384,4.384,5.255,1,0.68,1.625,1.625,3.182,1,0.85,2.031,2.031,2.91,1,10,2.317,3.948,5.12,2,8.7,2.508,2.508,3.348,1,8.28,"1996",0.85,2,"6",NA,6,NA,1873,4.7261,TRUE
"572","5/17/2021 19:55","5/17/2021 19:57",0,100,132,1,"5/17/2021 19:57",NA,NA,NA,NA,"anonymous","EN",0,0,17.279,0,1,0,0,5.908,0,2,0,0,2.678,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.989,11.989,15.746,1,1,8.201,8.201,11.522,1,0.5,5.882,5.882,9.015,1,0.5,5.722,5.722,11.505,1,2,6.124,6.124,7.503,1,10,6.074,6.074,9.8,1,9.5,3.291,3.291,4.628,1,10,"1994",1.5,1,"1",NA,5,NA,5848,9.5584,TRUE
"573","5/17/2021 19:55","5/17/2021 19:57",0,100,161,1,"5/17/2021 19:57",NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.799,4.799,5.956,1,3,3.049,4.895,5.814,2,3,2.831,2.831,3.672,1,3,5.699,5.699,6.887,1,3.32,4.404,4.404,5.218,1,5.52,2.375,7.399,8.514,2,7.86,81.246,81.95,82.786,2,8.35,3.732,3.732,4.554,1,9.49,3.366,4.247,5.061,2,3.28,3.336,3.336,4.422,1,9.63,"1971",0.72,1,"1",NA,3,NA,3818,13.2884,FALSE
